1357099200000	32
1357185600000	36
1357272000000	41
1357358400000	42
1357444800000	48
1357531200000	62
1357617600000	76
1357704000000	83
1357790400000	97
1357876800000	105
1357963200000	109
1358049600000	102
1358136000000	99
1358222400000	102
1358308800000	108
1358395200000	113
1358481600000	114
1358568000000	114
1358654400000	112
1358740800000	108
1358827200000	106
1358913600000	107
1359000000000	107
1359086400000	104
1359172800000	111
1359259200000	115
1359345600000	124
1359432000000	128
1359518400000	125
1359604800000	120
1359691200000	116
1359777600000	117
1359864000000	117
1359950400000	120
1360036800000	121
1360123200000	123
1360209600000	130
1360296000000	121
1360382400000	111
1360468800000	103
1360555200000	86
1360641600000	58
1360728000000	62
1360814400000	74
1360900800000	98
1360987200000	89
1361073600000	84
1361160000000	88
1361246400000	71
1361332800000	62
1361419200000	59
1361505600000	49
1361592000000	38
1361678400000	23
1361764800000	45
1361851200000	61
1361937600000	66
1362024000000	83
1362110400000	100
1362196800000	94
1362283200000	85
1362369600000	79
1362456000000	70
1362542400000	60
1362628800000	56
1362715200000	52
1362801600000	49
1362888000000	49
1362974400000	37
1363060800000	64
1363147200000	60
1363233600000	57
1363320000000	54
1363406400000	49
1363492800000	44
1363579200000	41
1363665600000	38
1363752000000	35
1363838400000	33
1363924800000	32
1364011200000	33
1364097600000	34
1364184000000	34
1364270400000	34
1364356800000	38
1364443200000	41
1364529600000	40
1364616000000	38
1364702400000	35
1364788800000	32
1364875200000	31
1364961600000	30
1365048000000	31
1365134400000	44
1365220800000	68
1365307200000	87
1365393600000	99
1365480000000	103
1365566400000	111
1365652800000	79
1365739200000	138
1365825600000	155
1365912000000	177
1365998400000	182
1366084800000	167
1366171200000	170
1366257600000	167
1366344000000	172
1366430400000	180
1366516800000	156
1366603200000	147
1366689600000	146
1366776000000	151
1366862400000	143
1366948800000	131
1367035200000	128
1367121600000	118
1367208000000	111
1367294400000	111
1367380800000	111
1367467200000	120
1367553600000	124
1367640000000	119
1367726400000	107
1367812800000	115
1367899200000	112
1367985600000	107
1368072000000	110
1368158400000	97
1368244800000	93
1368331200000	91
1368417600000	91
1368504000000	94
1368590400000	96
1368676800000	92
1368763200000	92
1368849600000	91
1368936000000	89
1369022400000	111
1369108800000	115
1369195200000	107
1369281600000	110
1369368000000	109
1369454400000	108
1369540800000	116
1369627200000	109
1369713600000	103
1369800000000	104
1369886400000	155
1369972800000	129
1370059200000	113
1370145600000	113
1370232000000	130
1370318400000	132
1370404800000	144
1370491200000	129
1370577600000	121
1370664000000	114
1370750400000	107
1370836800000	100
1370923200000	88
1371009600000	76
1371096000000	72
1371182400000	77
1371268800000	70
1371355200000	69
1371441600000	66
1371528000000	58
1371614400000	55
1371700800000	51
1371787200000	46
1371873600000	41
1371960000000	38
1372046400000	59
1372132800000	61
1372219200000	49
1372305600000	38
1372392000000	30
1372478400000	22
1372564800000	15
1372651200000	11
1372737600000	9.6
1372824000000	9.5
1372910400000	13
1372996800000	11
1373083200000	9.9
1373169600000	8.3
1373256000000	7.3
1373342400000	6.7
1373428800000	6
1373515200000	5.6
1373601600000	5.3
1373688000000	4.7
1373774400000	4
1373860800000	7.1
1373947200000	7.9
1374033600000	5.9
1374120000000	5.2
1374206400000	4.7
1374292800000	3.9
1374379200000	3.4
1374465600000	2.9
1374552000000	2.4
1374638400000	2
1374724800000	1.8
1374811200000	3.9
1374897600000	2.8
1374984000000	2.1
1375070400000	3.6
1375156800000	4.2
1375243200000	3.3
1375329600000	4.9
1375416000000	4.3
1375502400000	6.9
1375588800000	4
1375675200000	3.6
1375761600000	2.8
1375848000000	1.9
1375934400000	1.5
1376020800000	1.5
1376107200000	1.3
1376193600000	1
1376280000000	2.1
1376366400000	3.1
1376452800000	1.5
1376539200000	2.4
1376625600000	2.7
1376712000000	1.9
1376798400000	1.6
1376884800000	1.5
1376971200000	1.4
1377057600000	1.3
1377144000000	1.1
1377230400000	0.94
1377316800000	0.78
1377403200000	0.64
1377489600000	0.49
1377576000000	0.43
1377662400000	0.37
1377748800000	0.26
1377835200000	0.22
1377921600000	0.19
1378008000000	0.16
1378094400000	0.11
1378180800000	0.07
1378267200000	0.05
1378353600000	0.03
1378440000000	0.01
1378526400000	0
1378612800000	0
1378699200000	0
1378785600000	0
1378872000000	0
1378958400000	0
1379044800000	0
1379131200000	0
1379217600000	0
1379304000000	0
1379390400000	0
1379476800000	0
1379563200000	0
1379649600000	8790
1379736000000	17700
1379822400000	19300
1379908800000	17100
1379995200000	13300
1380081600000	10600
1380168000000	9580
1380254400000	9450
1380340800000	7590
1380427200000	6500
1380513600000	6040
1380600000000	5150
1380686400000	4270
1380772800000	3890
1380859200000	3630
1380945600000	3320
1381032000000	3000
1381118400000	2720
1381204800000	2500
1381291200000	2370
1381377600000	2300
1381464000000	2170
1381550400000	2070
1381636800000	1930
1381723200000	1740
1381809600000	1540
1381896000000	1350
1381982400000	1260
1382068800000	1130
1382155200000	1020
1382241600000	910
1382328000000	819
1382414400000	781
1382500800000	769
1382587200000	739
1382673600000	689
1382760000000	655
1382846400000	625
1382932800000	581
1383019200000	524
1383105600000	474
1383192000000	443
1383278400000	419
1383364800000	402
1383451200000	378
1383537600000	351
1383624000000	324
1383710400000	333
1383796800000	357
1383883200000	362
1383969600000	354
1384056000000	357
1384142400000	308
1384228800000	270
1384315200000	243
1384401600000	229
1384488000000	218
1384574400000	206
1384660800000	195
1384747200000	187
1384833600000	182
1384920000000	189
1385006400000	174
1385092800000	160
1385179200000	182
1385265600000	243
1385352000000	265
1385438400000	271
1385524800000	284
1385611200000	299
1385697600000	288
1385784000000	287
1385870400000	280
1385956800000	279
1386043200000	277
1386129600000	275
1386216000000	275
1386302400000	275
1386388800000	275
1386475200000	275
1386561600000	279
1386648000000	279
1386734400000	279
1386820800000	280
1386907200000	280
1386993600000	280
1387080000000	280
1387166400000	280
1387252800000	288
1387339200000	287
1387425600000	288
1387512000000	280
1387598400000	280
1387684800000	280
1387771200000	280
1387857600000	287
1387944000000	288
1388030400000	288
1388116800000	280
1388203200000	280
1388289600000	287
1388376000000	288
1388462400000	280
1388548800000	288
