1325476800000	1080
1325563200000	1070
1325649600000	1100
1325736000000	1120
1325822400000	1120
1325908800000	1070
1325995200000	995
1326081600000	955
1326168000000	935
1326254400000	913
1326340800000	895
1326427200000	856
1326513600000	851
1326600000000	870
1326686400000	889
1326772800000	879
1326859200000	829
1326945600000	836
1327032000000	811
1327118400000	791
1327204800000	872
1327291200000	943
1327377600000	936
1327464000000	872
1327550400000	867
1327636800000	875
1327723200000	878
1327809600000	867
1327896000000	852
1327982400000	838
1328068800000	833
1328155200000	828
1328241600000	820
1328328000000	759
1328414400000	700
1328500800000	746
1328587200000	850
1328673600000	941
1328760000000	1010
1328846400000	1070
1328932800000	1160
1329019200000	1130
1329105600000	1080
1329192000000	1150
1329278400000	1180
1329364800000	1160
1329451200000	1150
1329537600000	1120
1329624000000	1100
1329710400000	1080
1329796800000	1050
1329883200000	986
1329969600000	914
1330056000000	874
1330142400000	810
1330228800000	740
1330315200000	696
1330401600000	656
1330488000000	688
1330574400000	724
1330660800000	733
1330747200000	715
1330833600000	687
1330920000000	691
1331006400000	693
1331092800000	672
1331179200000	649
1331265600000	638
1331352000000	616
1331438400000	615
1331524800000	606
1331611200000	595
1331697600000	580
1331784000000	537
1331870400000	509
1331956800000	477
1332043200000	435
1332129600000	401
1332216000000	372
1332302400000	354
1332388800000	327
1332475200000	329
1332561600000	323
1332648000000	279
1332734400000	242
1332820800000	221
1332907200000	202
1332993600000	189
1333080000000	188
1333166400000	188
1333252800000	195
1333339200000	199
1333425600000	208
1333512000000	210
1333598400000	262
1333684800000	272
1333771200000	245
1333857600000	210
1333944000000	194
1334030400000	181
1334116800000	183
1334203200000	185
1334289600000	210
1334376000000	246
1334462400000	233
1334548800000	220
1334635200000	212
1334721600000	223
1334808000000	203
1334894400000	209
1334980800000	220
1335067200000	199
1335153600000	169
1335240000000	157
1335326400000	151
1335412800000	144
1335499200000	139
1335585600000	159
1335672000000	157
1335758400000	164
1335844800000	154
1335931200000	140
1336017600000	133
1336104000000	147
1336190400000	144
1336276800000	131
1336363200000	123
1336449600000	117
1336536000000	118
1336622400000	120
1336708800000	120
1336795200000	116
1336881600000	124
1336968000000	125
1337054400000	120
1337140800000	120
1337227200000	113
1337313600000	105
1337400000000	98
1337486400000	101
1337572800000	106
1337659200000	113
1337745600000	108
1337832000000	98
1337918400000	107
1338004800000	107
1338091200000	102
1338177600000	98
1338264000000	97
1338350400000	98
1338436800000	96
1338523200000	97
1338609600000	92
1338696000000	93
1338782400000	97
1338868800000	86
1338955200000	74
1339041600000	65
1339128000000	63
1339214400000	68
1339300800000	63
1339387200000	50
1339473600000	51
1339560000000	56
1339646400000	50
1339732800000	45
1339819200000	40
1339905600000	35
1339992000000	28
1340078400000	22
1340164800000	19
1340251200000	15
1340337600000	13
1340424000000	12
1340510400000	11
1340596800000	10
1340683200000	9.8
1340769600000	8.9
1340856000000	8.1
1340942400000	7.2
1341028800000	6.4
1341115200000	6
1341201600000	5.4
1341288000000	4.8
1341374400000	4.3
1341460800000	4.1
1341547200000	4.3
1341633600000	3.3
1341720000000	2.8
1341806400000	3.4
1341892800000	3.9
1341979200000	4.5
1342065600000	8.2
1342152000000	5.9
1342238400000	3.8
1342324800000	3.1
1342411200000	2.6
1342497600000	2.2
1342584000000	1.8
1342670400000	1.4
1342756800000	1.1
1342843200000	0.93
1342929600000	0.71
1343016000000	0.46
1343102400000	0.33
1343188800000	0.25
1343275200000	0.17
1343361600000	0.11
1343448000000	0.03
1343534400000	0
1343620800000	0
1343707200000	0
1343793600000	0
1343880000000	0
1343966400000	0
1344052800000	0
1344139200000	0
1344225600000	0
1344312000000	0
1344398400000	0
1344484800000	0
1344571200000	0
1344657600000	0
1344744000000	0
1344830400000	0
1344916800000	0
1345003200000	0
1345089600000	0
1345176000000	0
1345262400000	0
1345348800000	0
1345435200000	0
1345521600000	0
1345608000000	0
1345694400000	0
1345780800000	0
1345867200000	0
1345953600000	0
1346040000000	0
1346126400000	0
1346212800000	0
1346299200000	0
1346385600000	0
1346472000000	0
1346558400000	0
1346644800000	0
1346731200000	0
1346817600000	0
1346904000000	0
1346990400000	0
1347076800000	0
1347163200000	0
1347249600000	0
1347336000000	0
1347422400000	0
1347508800000	0
1347595200000	0
1347681600000	0
1347768000000	0
1347854400000	0
1347940800000	0
1348027200000	0
1348113600000	0
1348200000000	0
1348286400000	0
1348372800000	0
1348459200000	0
1348545600000	0
1348632000000	0
1348718400000	6
1348804800000	10
1348891200000	14
1348977600000	18
1349064000000	22
1349150400000	16
1349236800000	19
1349323200000	24
1349409600000	33
1349496000000	36
1349582400000	40
1349668800000	41
1349755200000	49
1349841600000	55
1349928000000	52
1350014400000	53
1350100800000	50
1350187200000	54
1350273600000	57
1350360000000	56
1350446400000	57
1350532800000	52
1350619200000	42
1350705600000	36
1350792000000	44
1350878400000	44
1350964800000	42
1351051200000	40
1351137600000	35
1351224000000	35
1351310400000	34
1351396800000	35
1351483200000	30
1351569600000	25
1351656000000	21
1351742400000	18
1351828800000	16
1351915200000	13
1352001600000	11
1352088000000	10
1352174400000	10
1352260800000	9.9
1352347200000	9.3
1352433600000	8.6
1352520000000	8.3
1352606400000	8.1
1352692800000	6.9
1352779200000	8.1
1352865600000	9.7
1352952000000	14
1353038400000	19
1353124800000	19
1353211200000	17
1353297600000	14
1353384000000	12
1353470400000	9
1353556800000	6.3
1353643200000	4.6
1353729600000	3.7
1353816000000	3.3
1353902400000	3
1353988800000	2.5
1354075200000	2.2
1354161600000	2.1
1354248000000	2.9
1354334400000	4.4
1354420800000	6
1354507200000	6.3
1354593600000	6.3
1354680000000	6.3
1354766400000	6.6
1354852800000	7.1
1354939200000	7.5
1355025600000	8
1355112000000	6.2
1355198400000	5.7
1355284800000	5.3
1355371200000	4.5
1355457600000	3.6
1355544000000	3
1355630400000	6.5
1355716800000	16
1355803200000	18
1355889600000	21
1355976000000	20
1356062400000	17
1356148800000	19
1356235200000	19
1356321600000	16
1356408000000	16
1356494400000	15
1356580800000	13
1356667200000	16
1356753600000	18
1356840000000	22
1356926400000	24
1357012800000	29
