1325476800000	3190
1325563200000	3070
1325649600000	2990
1325736000000	2930
1325822400000	2960
1325908800000	2850
1325995200000	3010
1326081600000	3060
1326168000000	3010
1326254400000	2850
1326340800000	2250
1326427200000	2800
1326513600000	1670
1326600000000	2170
1326686400000	3020
1326772800000	3250
1326859200000	3020
1326945600000	2570
1327032000000	2870
1327118400000	3190
1327204800000	2800
1327291200000	2080
1327377600000	2200
1327464000000	2470
1327550400000	2470
1327636800000	3010
1327723200000	2860
1327809600000	2830
1327896000000	2700
1327982400000	2740
1328068800000	2950
1328155200000	2950
1328241600000	2910
1328328000000	2920
1328414400000	2980
1328500800000	2830
1328587200000	2880
1328673600000	2880
1328760000000	2850
1328846400000	2840
1328932800000	2830
1329019200000	2860
1329105600000	2770
1329192000000	2340
1329278400000	2200
1329364800000	3130
1329451200000	3080
1329537600000	2890
1329624000000	2810
1329710400000	2970
1329796800000	3090
1329883200000	3150
1329969600000	3120
1330056000000	3100
1330142400000	2990
1330228800000	2860
1330315200000	2710
1330401600000	2690
1330488000000	2870
1330574400000	2880
1330660800000	2910
1330747200000	2930
1330833600000	2870
1330920000000	2740
1331006400000	2710
1331092800000	2680
1331179200000	2630
1331265600000	2610
1331352000000	2560
1331438400000	2230
1331524800000	2260
1331611200000	2130
1331697600000	2270
1331784000000	2060
1331870400000	1950
1331956800000	1530
1332043200000	1430
1332129600000	1680
1332216000000	1980
1332302400000	2070
1332388800000	1970
1332475200000	1620
1332561600000	1550
1332648000000	1560
1332734400000	1510
1332820800000	1490
1332907200000	1460
1332993600000	1260
1333080000000	708
1333166400000	872
1333252800000	1320
1333339200000	1390
1333425600000	1380
1333512000000	1520
1333598400000	1630
1333684800000	1640
1333771200000	1570
1333857600000	1370
1333944000000	1300
1334030400000	1270
1334116800000	1250
1334203200000	1290
1334289600000	1680
1334376000000	2100
1334462400000	2030
1334548800000	2150
1334635200000	2050
1334721600000	2040
1334808000000	2260
1334894400000	2160
1334980800000	1880
1335067200000	1420
1335153600000	1370
1335240000000	1370
1335326400000	1420
1335412800000	1450
1335499200000	1400
1335585600000	1540
1335672000000	1760
1335758400000	1780
1335844800000	1760
1335931200000	1100
1336017600000	1430
1336104000000	1550
1336190400000	1150
1336276800000	1220
1336363200000	949
1336449600000	783
1336536000000	848
1336622400000	693
1336708800000	849
1336795200000	667
1336881600000	491
1336968000000	895
1337054400000	952
1337140800000	596
1337227200000	462
1337313600000	440
1337400000000	397
1337486400000	326
1337572800000	283
1337659200000	304
1337745600000	294
1337832000000	297
1337918400000	396
1338004800000	362
1338091200000	320
1338177600000	323
1338264000000	575
1338350400000	1020
1338436800000	1170
1338523200000	929
1338609600000	593
1338696000000	626
1338782400000	591
1338868800000	582
1338955200000	558
1339041600000	558
1339128000000	354
1339214400000	298
1339300800000	248
1339387200000	233
1339473600000	253
1339560000000	237
1339646400000	222
1339732800000	198
1339819200000	182
1339905600000	179
1339992000000	162
1340078400000	146
1340164800000	133
1340251200000	120
1340337600000	111
1340424000000	103
1340510400000	96
1340596800000	76
1340683200000	72
1340769600000	72
1340856000000	66
1340942400000	60
1341028800000	54
1341115200000	50
1341201600000	52
1341288000000	56
1341374400000	49
1341460800000	43
1341547200000	41
1341633600000	38
1341720000000	33
1341806400000	29
1341892800000	23
1341979200000	19
1342065600000	18
1342152000000	81
1342238400000	115
1342324800000	49
1342411200000	30
1342497600000	22
1342584000000	17
1342670400000	14
1342756800000	13
1342843200000	12
1342929600000	10
1343016000000	11
1343102400000	31
1343188800000	174
1343275200000	168
1343361600000	134
1343448000000	58
1343534400000	46
1343620800000	42
1343707200000	31
1343793600000	21
1343880000000	29
1343966400000	31
1344052800000	301
1344139200000	613
1344225600000	594
1344312000000	288
1344398400000	127
1344484800000	54
1344571200000	34
1344657600000	29
1344744000000	26
1344830400000	21
1344916800000	15
1345003200000	117
1345089600000	198
1345176000000	204
1345262400000	218
1345348800000	197
1345435200000	167
1345521600000	169
1345608000000	185
1345694400000	175
1345780800000	182
1345867200000	202
1345953600000	217
1346040000000	312
1346126400000	371
1346212800000	386
1346299200000	407
1346385600000	445
1346472000000	437
1346558400000	460
1346644800000	501
1346731200000	510
1346817600000	471
1346904000000	924
1346990400000	1340
1347076800000	1410
1347163200000	1260
1347249600000	1080
1347336000000	605
1347422400000	492
1347508800000	188
1347595200000	99
1347681600000	79
1347768000000	279
1347854400000	542
1347940800000	663
1348027200000	537
1348113600000	436
1348200000000	259
1348286400000	189
1348372800000	75
1348459200000	412
1348545600000	294
1348632000000	102
1348718400000	139
1348804800000	56
1348891200000	173
1348977600000	216
1349064000000	75
1349150400000	152
1349236800000	58
1349323200000	33
1349409600000	25
1349496000000	245
1349582400000	57
1349668800000	27
1349755200000	20
1349841600000	102
1349928000000	687
1350014400000	606
1350100800000	521
1350187200000	172
1350273600000	68
1350360000000	32
1350446400000	323
1350532800000	275
1350619200000	79
1350705600000	41
1350792000000	31
1350878400000	25
1350964800000	21
1351051200000	20
1351137600000	131
1351224000000	166
1351310400000	170
1351396800000	346
1351483200000	856
1351569600000	1260
1351656000000	438
1351742400000	320
1351828800000	258
1351915200000	220
1352001600000	194
1352088000000	195
1352174400000	188
1352260800000	349
1352347200000	903
1352433600000	1250
1352520000000	448
1352606400000	349
1352692800000	290
1352779200000	258
1352865600000	249
1352952000000	574
1353038400000	281
1353124800000	673
1353211200000	818
1353297600000	352
1353384000000	304
1353470400000	251
1353556800000	221
1353643200000	258
1353729600000	282
1353816000000	688
1353902400000	749
1353988800000	287
1354075200000	817
1354161600000	919
1354248000000	981
1354334400000	1270
1354420800000	1100
1354507200000	437
1354593600000	348
1354680000000	893
1354766400000	946
1354852800000	987
1354939200000	986
1355025600000	879
1355112000000	1110
1355198400000	1170
1355284800000	1110
1355371200000	1110
1355457600000	1170
1355544000000	1080
1355630400000	1130
1355716800000	1110
1355803200000	1170
1355889600000	1080
1355976000000	1130
1356062400000	1110
1356148800000	1170
1356235200000	1080
1356321600000	1130
1356408000000	1110
1356494400000	1170
1356580800000	1080
1356667200000	1130
1356753600000	1110
1356840000000	1170
1356926400000	1080
1357012800000	1130
